,Edges,y,CN,SaI,JI,SoI,HPI,HDI,LHN1,PAI,AAI,RAI,KzI,LHN2,ACT,CBL,RWR,MFI
34,"(1, 23)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.004514595911038843,0.0004366710790396395,1.6705418539084607,-0.1767645326117397,-0.015566639877511997,0.012011860842561027
39,"(1, 28)",0,1,0.19245008972987526,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.037037037037037035,27,0.45511961331341866,0.1111111111111111,0.014752384039218488,0.009409980671764294,1.7855583205635934,-0.05048005185062298,-0.019158941387707035,0.020690985587644692
118,"(4, 30)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0015794075497143668,0.0003617637989475287,0.9857993907118942,-0.1846648644713105,-0.025146110571365617,0.0076313362618797296
157,"(6, 17)",0,1,0.35355339059327373,0.2,0.3333333333333333,0.5,0.25,0.125,8,0.3898712452512801,0.07692307692307693,0.009408430985416162,0.02931409092721583,0.9490727890247018,0.028238566107437777,-0.03233071359175568,0.021492835451785115
267,"(10, 33)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.000509573057874846,1.0809395819145263e-05,0.8448894762677639,-0.3486997128379338,-0.024089551303661142,0.004486367027042353
281,"(11, 25)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0006395501444576526,0.0011867012446281932,0.5368118736924214,-0.12069812903662626,-0.05747682416312132,0.005673661171508411
319,"(13, 22)",0,1,0.31622776601683794,0.16666666666666666,0.2857142857142857,0.5,0.2,0.1,10,0.35295612386476116,0.058823529411764705,0.010429445383634604,0.02321756820574776,1.2003481078211236,-0.06474238202691554,-0.030175332685638705,0.016532603102465324
399,"(18, 22)",0,2,1.0,1.0,1.0,1.0,1.0,0.5,4,0.7699885152890075,0.1497326203208556,0.01640970054862331,0.11367367604316188,1.0,0.10150747436000529,-0.043107618122340985,0.034276100228003946
38,"(1, 29)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.004954919121363553,0.0005398912635064182,1.5982403421672287,-0.1922878106661461,-0.017857142857142908,0.011100733908953206
181,"(7, 15)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0009624378387301653,0.00019346886301813563,0.806295849399612,-0.11644658243279082,-0.0476190476190476,0.00743099563481986
315,"(13, 17)",0,2,0.7071067811865475,0.5,0.6666666666666666,1.0,0.5,0.25,8,0.8415721071852287,0.1875,0.02067202850929858,0.0614857725067746,1.2688909577067096,0.06809815547892606,-0.0357142857142857,0.03174263676789773
334,"(14, 18)",0,2,1.0,1.0,1.0,1.0,1.0,0.5,4,0.7949682421254927,0.1625,0.01716589093920838,0.11886378499116705,1.0000000000000002,0.08924188699835398,-0.04761904761904763,0.033812552736828136
355,"(15, 23)",0,2,0.6324555320336759,0.4,0.5714285714285714,1.0,0.4,0.2,10,0.7949682421254927,0.1625,0.020035451841540097,0.04881230592118691,1.2999819427170674,0.08117744866234106,-0.03333333333333334,0.028622139833554664
392,"(17, 29)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0011235766112499446,9.962969524325209e-05,0.9638668209207617,-0.1542654016216275,-0.03571428571428571,0.0071390009565751675
402,"(18, 24)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0028307209101974314,0.00209111843958951,0.9529440870374047,0.0015295015759503692,-0.039682539682539666,0.01579397534484392
465,"(24, 32)",0,1,0.18257418583505536,0.08333333333333333,0.15384615384615385,0.3333333333333333,0.1,0.03333333333333333,30,0.5581106265512472,0.16666666666666666,0.012188889265093003,0.008367572318804492,1.6010465485367482,0.0513052812166346,-0.020634920634920666,0.022522430849851203
5,"(0, 16)",0,2,0.3779644730092272,0.14285714285714285,0.25,1.0,0.14285714285714285,0.07142857142857142,28,1.631586747071319,0.5833333333333333,0.018005280338684725,0.017100622317734956,1.1224489795918395,0.18334928204219952,-0.02524469281578133,0.03125140253081865
173,"(7, 8)",0,2,0.4472135954999579,0.2857142857142857,0.4444444444444444,0.5,0.4,0.1,20,0.8340427950033699,0.18253968253968253,0.022745875875672818,0.02461799729388442,1.8906113150821269,-0.021535652037578006,-0.019880195592427617,0.02432599995239889
258,"(10, 25)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0010037630580309073,0.00045492869124739977,0.8627797584594789,-0.16892009884921544,-0.029452141618411337,0.006129185115387225
290,"(12, 14)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0003135580885149882,0.00010566199244460941,0.5424029825863674,-0.11178246887476828,-0.06626731864142563,0.0045464191338043525
336,"(14, 22)",0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0.40242960438184466,0.08333333333333333,0.007679036377928476,0.23317858015411372,0.4999999999999998,0.07240332796704782,-0.08835642485523412,0.03010815255559255
393,"(17, 31)",0,1,0.2886751345948129,0.14285714285714285,0.25,0.5,0.16666666666666666,0.08333333333333333,12,0.3789231816899512,0.07142857142857142,0.009515175731264001,0.019565348328011007,1.1896221089278853,-0.1088049614315789,-0.029452141618411365,0.014147931159129348
459,"(23, 30)",0,2,0.4472135954999579,0.2857142857142857,0.4444444444444444,0.5,0.4,0.1,20,0.7923008496331247,0.16025641025641024,0.022614570947646837,0.024620077561925042,1.827048892711411,0.014630666485801407,-0.01988019559242767,0.02422426431439128
467,"(25, 26)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.002704111511476686,0.0020400831394120143,0.9327592835083618,0.010906423425075697,-0.036815177023014185,0.017707990681313034
71,"(3, 8)",0,2,0.3651483716701107,0.2222222222222222,0.36363636363636365,0.4,0.3333333333333333,0.06666666666666667,30,0.8243889863822738,0.17777777777777776,0.027160815394414457,0.01713268058539598,2.0726582831480957,-0.017208720185158396,-0.016909450259863873,0.02468659059840929
161,"(6, 22)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,7.370737082408116e-05,1.6100571005298077e-06,0.6275899890757615,-0.20340426364300346,-0.03843056877241785,0.0023593886209552118
183,"(7, 18)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0006092194202354206,0.00010726110798495971,0.64951669415668,-0.12766210295088545,-0.05764585315862672,0.006075520244562616
256,"(10, 23)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0007165276550381124,2.9570129455289705e-05,0.9930011029739363,-0.26130123888900236,-0.024595564014347395,0.004893123158678707
368,"(16, 22)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,4.143941752406148e-05,1.237819701123757e-06,0.5424767453964573,-0.1872192918115113,-0.04611668252690141,0.001966157184129343
388,"(17, 26)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.00032034277439031824,3.9380338088608e-05,0.7313676428063993,-0.1351786377027447,-0.046116682526901404,0.005059577335495107
410,"(19, 20)",0,1,0.5,0.3333333333333333,0.5,0.5,0.5,0.25,4,0.3789231816899512,0.07142857142857142,0.009503732413955105,0.06007356261878022,0.9142243563759119,-0.010649263294421446,-0.046116682526901404,0.02036759449970464
447,"(22, 24)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.002080555170548636,0.0014126117164612482,0.9395759866975092,0.0007034981733343052,-0.03843056877241785,0.014869544473915065
54,"(2, 19)",0,2,0.3651483716701107,0.18181818181818182,0.3076923076923077,0.6666666666666666,0.2,0.06666666666666667,30,0.8501677200318429,0.19166666666666665,0.027624836309531865,0.017205240146019294,2.104967478627928,-0.0021987072470525467,-0.020169754494843543,0.025087884737386445
105,"(4, 19)",0,1,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,9,0.36926937306885504,0.06666666666666667,0.010394212339495657,0.026941750456213876,1.1372630228942138,-0.015175689070283296,-0.031030391530528507,0.01960395711993174
117,"(4, 31)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0005981641130005427,2.3000729286437016e-05,0.9860206567594008,-0.25146073073483327,-0.024824313224422592,0.0045156540152590735
123,"(5, 11)",0,1,0.5,0.25,0.4,1.0,0.25,0.25,4,0.36926937306885504,0.06666666666666667,0.009018449261538716,0.05954115514535676,0.6951219512195125,0.07213003893025548,-0.05818198411974085,0.023331670705272728
136,"(5, 25)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.00010358285484940985,9.399652216505963e-07,0.815303664418714,-0.2390329109700013,-0.027151592589212417,0.002803147541431372
185,"(7, 22)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.00204336368407603,0.0006033737284249042,1.0369990672499922,-0.12193590241198089,-0.034909190471844466,0.010297769950114801
365,"(16, 20)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4.932864374211225e-05,3.223859499941372e-06,0.4668621450060467,-0.13822151478573655,-0.06981838094368897,0.0022333258741152277
383,"(17, 22)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0007646353732669071,0.00014585716077437151,0.7936916302937715,-0.11909817989018139,-0.046545587295792654,0.007376578952859007
25,"(1, 12)",0,1,0.35355339059327373,0.125,0.2222222222222222,1.0,0.125,0.125,8,0.36067376022224085,0.0625,0.011505005682888985,0.03070891892744517,0.8246019945127212,-0.0038528046812320565,-0.048733948739105845,0.020214713081725594
31,"(1, 22)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.004692825632534383,0.0011813544086130819,1.2701543358780214,-0.10929329479721729,-0.027074415966169822,0.013569672272120338
97,"(4, 11)",0,1,0.5773502691896258,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,3,0.36067376022224085,0.0625,0.008241606751073084,0.07693058680241094,0.6774193548387096,0.0495574890267086,-0.05775875406116254,0.024259168265668273
171,"(6, 32)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0031160943351494596,0.00047803815514989864,1.0777060891835204,-0.2403124875431871,-0.025269454901758553,0.007673597703382161
396,"(18, 19)",0,1,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.16666666666666666,6,0.3789231816899512,0.07142857142857142,0.008722962916173818,0.03802655796872738,1.0662483927039563,-0.04180876210557384,-0.036099221288226485,0.01848335526467848
405,"(18, 28)",0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0023151182784383003,0.002754040575093311,0.8717252845534729,-0.0374431363252245,-0.04331906554587181,0.01365142932170893
430,"(20, 29)",0,2,0.7071067811865475,0.5,0.6666666666666666,1.0,0.5,0.25,8,0.7813527860717959,0.15476190476190477,0.017134952832759093,0.057777356439709646,1.2272219864116714,0.08848951570953562,-0.03248929915940387,0.030806703295982313
488,"(29, 31)",0,2,0.4082482904638631,0.25,0.4,0.5,0.3333333333333333,0.08333333333333333,24,0.7813527860717959,0.15476190476190477,0.01887312448254324,0.019448967705203185,1.8540147473705422,0.03502905651111036,-0.018049610644113256,0.02392802275264154
