,Edges,y,CN,SaI,JI,SoI,HPI,HDI,LHN1,PAI,AAI,RAI,KzI,LHN2,ACT,CBL,RWR,MFI
1672,"(17, 83)",1,3,0.228747855498907,0.06818181818181818,0.1276595744680851,0.75,0.06976744186046512,0.01744186046511628,172,1.0621489182439667,0.1852869352869353,0.010476926660948545,0.0,3.392535981064037,-0.010917754212861293,-0.004510413933191946,0.007965574698007204
1673,"(17, 84)",1,2,0.1363988678940947,0.043478260869565216,0.08333333333333333,0.4,0.046511627906976744,0.009302325581395349,215,0.8919188272465812,0.21666666666666667,0.006837149388857595,0.0,3.7612923295883314,-0.017876216147134742,-0.00368510414967172,0.007502487003250976
1674,"(17, 85)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0005181783366632127,0.0,0.8362303846897465,-0.06682081214218238,-0.016890060685995394,0.003618268046842781
1682,"(17, 98)",1,2,0.15249857033260467,0.044444444444444446,0.0851063829787234,0.5,0.046511627906976744,0.011627906976744186,172,0.607029304930548,0.07417582417582418,0.007927722613712981,0.0,3.156132398287653,-0.033647361501432285,-0.0045104139331919426,0.006739451917485646
1776,"(19, 24)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0019546694103354653,0.0,3.8149123374143077,-0.016504213600440396,-0.0037138940258410304,0.006967108389804088
2213,"(24, 36)",1,3,0.3872983346207417,0.23076923076923078,0.375,0.5,0.3,0.05,60,1.0279198754184056,0.17282846352613795,0.007360731903954655,0.0,3.358152580849715,0.01092723175933439,-0.004401652178774546,0.009229356372573393
2276,"(24, 108)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0006790674946658096,0.0,1.948792939841833,-0.021126952490267303,-0.007152684790508639,0.005669661428721529
2308,"(25, 59)",1,3,0.26111648393354675,0.15,0.2608695652173913,0.2727272727272727,0.25,0.022727272727272728,132,1.0542536676618597,0.17794612794612796,0.008668806176996035,0.0,5.055881485700858,0.0009293956279792666,-0.0028760795486311016,0.008528803445080967
2326,"(25, 77)",1,1,0.21320071635561041,0.08333333333333333,0.15384615384615385,0.5,0.09090909090909091,0.045454545454545456,22,0.265872585674852,0.023255813953488372,0.0028177070408306804,0.0,1.5623947199569954,-0.016871976682274508,-0.009753661077966318,0.006028559344120066
2469,"(27, 63)",1,1,0.17407765595569785,0.07692307692307693,0.14285714285714285,0.3333333333333333,0.09090909090909091,0.030303030303030304,33,0.30692767643013485,0.038461538461538464,0.0024368866271478424,0.0,2.01867129214156,-0.017165579677367558,-0.007002628466232224,0.0065099329391788375
2481,"(27, 76)",1,1,0.09090909090909091,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.008264462809917356,121,0.48089834696298783,0.125,0.0036311241649999207,0.0,4.746329439158525,0.004337200753368758,-0.0030011264855281,0.008495529801035255
2490,"(27, 87)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.002491074747393982,0.0,4.256676293943989,-0.013867857740178846,-0.003334584983920118,0.0072503792075237555
2513,"(28, 31)",1,2,0.18181818181818182,0.1,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.01652892561983471,121,0.7209921989882706,0.13436692506459946,0.007409476601637725,0.0,4.68023992271421,-0.01252461607694268,-0.0030011264855281023,0.00802987060084606
2514,"(28, 33)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.00064889413402185,0.0,2.3320783196365578,-0.009821839830137848,-0.00562711216036518,0.006711276803116296
2616,"(29, 58)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.8159962485730268,0.7333572386896721,0.0,0.0
2880,"(32, 100)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0006122025375873756,0.0,1.2134680474284474,-0.03165992938325648,-0.010087119576358345,0.0043972852052810004
3052,"(35, 48)",1,1,0.14907119849998599,0.07692307692307693,0.14285714285714285,0.2,0.1111111111111111,0.022222222222222223,45,0.33380820069533407,0.05,0.0037786356083339334,0.0,2.9385133617424817,-0.0028685942306787174,-0.005135260875236972,0.007950891590190868
3202,"(37, 58)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.704768219621299,0.14898487891852025,0.0,0.0
3406,"(40, 56)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.00019955745592992188,0.0,1.2833963953416727,-0.016463581956379304,-0.011004130446936367,0.004929515188150071
3462,"(41, 43)",1,1,0.07412493166611012,0.03125,0.06060606060606061,0.14285714285714285,0.038461538461538464,0.005494505494505495,182,0.4170323914242463,0.09090909090909091,0.0049501834417442795,0.0,4.776617989694903,-0.029633016703694982,-0.0029928816325458817,0.007141194567050744
3652,"(44, 45)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0007795512642310198,0.0,2.1020962903451936,-0.016969674253530204,-0.0068775815293352326,0.0059454762156441986
3967,"(49, 51)",1,2,0.19245008972987526,0.06896551724137931,0.12903225806451613,0.5,0.07407407407407407,0.018518518518518517,108,0.8367240862850964,0.18333333333333335,0.00493271011784387,0.0,2.9896601587089155,-0.004827464607172286,-0.004737889497986496,0.007898503114330694
4597,"(60, 101)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0001571072885318366,0.0,0.7547210553546886,-0.020483143740862447,-0.020632744588005708,0.0036664404875497904
4705,"(63, 64)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.589666254031925,0.0,0.0,0.0
4927,"(68, 70)",1,2,0.19069251784911848,0.10526315789473684,0.19047619047619047,0.2,0.18181818181818182,0.01818181818181818,110,0.8241657271545318,0.17692307692307693,0.006441043465974704,0.0,4.659860735112984,0.014989286949526535,-0.003151182809804509,0.009228555305087496
5591,"(89, 92)",1,1,0.2,0.1111111111111111,0.2,0.2,0.2,0.04,25,0.4170323914242463,0.09090909090909091,0.0020562561968784955,0.0,1.849168688727163,-0.00802901578654578,-0.006602478268161823,0.007722976137294388
234,"(2, 51)",1,13,0.4654746681256314,0.3023255813953488,0.4642857142857143,0.5,0.43333333333333335,0.016666666666666666,780,5.787707327619194,1.3937340437340435,0.03692903183759996,0.01126564622478971,11.862546012725907,0.01637197905080882,-0.0011770267617765844,0.00919130581374234
263,"(2, 83)",1,1,0.09128709291752768,0.030303030303030304,0.058823529411764705,0.25,0.03333333333333333,0.008333333333333333,120,0.26425736993644544,0.022727272727272728,0.006482347639918011,0.007062527544755766,3.2052544369844416,-0.02511096901978493,-0.004645052042011281,0.006866289009108987
280,"(2, 105)",1,2,0.16329931618554522,0.06060606060606061,0.11428571428571428,0.4,0.06666666666666667,0.013333333333333334,150,0.7699885152890075,0.1497326203208556,0.00568268635922613,0.009033988051115566,3.4747710569617647,-0.018830492713595857,-0.003825336975774082,0.007217228585425524
502,"(5, 17)",1,3,0.20225995873897262,0.06521739130434782,0.12244897959183673,0.6,0.06818181818181818,0.013636363636363636,220,1.137455870545649,0.21957671957671956,0.009233658852848225,0.009395095219337552,3.6262237750771384,-0.02194870280371839,-0.003651458022329684,0.007325686053654867
522,"(5, 39)",1,1,0.22360679774997896,0.125,0.2222222222222222,0.25,0.2,0.05,20,0.30341307554227914,0.037037037037037035,0.002130199721955478,0.032413465322750634,1.907207681076054,-0.011580258829292851,-0.007377435596135498,0.006554039603865154
701,"(7, 15)",1,3,0.3,0.17647058823529413,0.3,0.3,0.3,0.03,100,1.2332753256196147,0.27669552669552666,0.008262365087851142,0.02035409906699539,4.582654091989926,0.026072866483401153,-0.0032788602649491717,0.010042982926462676
916,"(9, 42)",1,1,0.1091089451179962,0.05263157894736842,0.1,0.16666666666666666,0.07142857142857142,0.011904761904761904,84,0.29401410379520604,0.03333333333333333,0.003895838971844173,0.008726788357203686,3.141552895365818,-0.01841965152813881,-0.003903405077320323,0.006894865018279636
933,"(9, 59)",1,1,0.07715167498104596,0.04,0.07692307692307693,0.08333333333333333,0.07142857142857142,0.005952380952380952,168,0.40242960438184466,0.08333333333333333,0.005590197577649878,0.004753884457376265,5.248511157683915,-0.01830888424696264,-0.002537213300258194,0.0073684733612923966
934,"(9, 60)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.000706298539492242,0.0005220486972285905,2.4145499438506848,-0.025932784489135448,-0.00526959685438257,0.005695770353042281
1109,"(11, 40)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0001631635597651182,0.0005104822462441728,1.2003939783091806,-0.02980542657366873,-0.010929534216497096,0.0035652111025242968
1260,"(12, 102)",1,2,0.2519763153394848,0.14285714285714285,0.25,0.2857142857142857,0.2222222222222222,0.031746031746031744,63,0.6541286151877255,0.09965034965034966,0.006637719487940362,0.022381953069422936,3.5841093002510998,0.01244182209143619,-0.004163632082475088,0.009197582009469499
1352,"(13, 102)",1,1,0.1690308509457033,0.09090909090909091,0.16666666666666666,0.2,0.14285714285714285,0.02857142857142857,35,0.26425736993644544,0.022727272727272728,0.0034963394097375987,0.020322791246520037,2.531225580298525,-0.004658671045067913,-0.0056209033113413555,0.007463390028736425
1363,"(14, 16)",1,2,0.42640143271122083,0.18181818181818182,0.3076923076923077,1.0,0.18181818181818182,0.09090909090909091,22,1.0556294164628637,0.30000000000000004,0.003852557861657491,0.058544295139315125,1.5077350226664943,0.052208519228979074,-0.009687541691895186,0.013537674523627712
1515,"(15, 88)",1,2,0.31622776601683794,0.16666666666666666,0.2857142857142857,0.5,0.2,0.05,40,0.6985518518396971,0.12272727272727274,0.005294190354833994,0.03379492425361263,2.643378655419357,0.011026556178492098,-0.005738005463660984,0.00924052659424256
1648,"(17, 52)",1,3,0.1846372364689991,0.06382978723404255,0.12,0.5,0.06818181818181818,0.011363636363636364,264,1.22391404025465,0.25946275946275943,0.009163708811640676,0.007809841043869036,4.445101568845277,-0.01696477752869924,-0.0031049813115048494,0.007619440841596809
1660,"(17, 67)",1,1,0.10660035817780521,0.022222222222222223,0.043478260869565216,0.5,0.022727272727272728,0.011363636363636364,88,0.30692767643013485,0.038461538461538464,0.0041360904102712755,0.008351581193797662,1.7652044769927844,-0.036555737048477324,-0.008569748419753435,0.005858160729939364
1663,"(17, 70)",1,5,0.2383656473113981,0.10204081632653061,0.18518518518518517,0.5,0.11363636363636363,0.011363636363636364,440,2.161845126442119,0.5021164021164021,0.016822073861226135,0.0079941374587245,7.055798597723334,0.017862926623331308,-0.002012027889855149,0.00889074772729776
1682,"(17, 104)",1,9,0.3290725908572088,0.17307692307692307,0.29508196721311475,0.5294117647058824,0.20454545454545456,0.012032085561497326,748,4.118193480299007,1.0226551226551226,0.028252662030694202,0.008327423674688944,10.513665823939904,0.020417820915469405,-0.0013369684235420866,0.00906780504376026
1941,"(20, 108)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.00019541639766873536,0.0013628785579127014,1.126385448149479,-0.022001658058269227,-0.012295725993559246,0.003962644349555928
2193,"(23, 105)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0008852798233482475,0.0011525606676636305,2.41348088330309,-0.011457264230267881,-0.005620903311341359,0.006471362249630782
2290,"(25, 41)",1,1,0.1091089451179962,0.05555555555555555,0.10526315789473684,0.14285714285714285,0.08333333333333333,0.011904761904761904,84,0.29401410379520604,0.03333333333333333,0.004888642441280488,0.00916264446051986,3.8967908066769956,-0.009198413579100043,-0.00370823482345437,0.007533133591693679
2347,"(25, 104)",1,4,0.28005601680560194,0.16,0.27586206896551724,0.3333333333333333,0.23529411764705882,0.0196078431372549,204,2.0409774167071397,0.55,0.011474813466489535,0.013381701965140628,6.203999171862418,0.03207691221660952,-0.0023305624432236457,0.009851595533962035
2403,"(26, 79)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.002169054912231169,0.0010757948099966972,3.949001165115075,-0.03043707427820268,-0.0033119800656051775,0.006473178802303707
2427,"(26, 104)",1,1,0.08084520834544433,0.04,0.07692307692307693,0.1111111111111111,0.058823529411764705,0.006535947712418301,153,0.29401410379520604,0.03333333333333333,0.0059321062336848305,0.0052992696221077825,5.122154513555306,-0.018289522025999542,-0.0027859597022443536,0.007277405271558159
2450,"(27, 43)",1,4,0.20573779994945587,0.10810810810810811,0.1951219512195122,0.2857142857142857,0.14814814814814814,0.010582010582010581,378,2.02082558142542,0.5655844155844156,0.014662322209397777,0.007612508886034256,8.145829945443424,0.013602422907640084,-0.00177821786855707,0.008940172987194371
2509,"(28, 32)",1,2,0.19245008972987526,0.10526315789473684,0.19047619047619047,0.2222222222222222,0.16666666666666666,0.018518518518518517,108,0.6812897613606917,0.11363636363636365,0.006041193298615872,0.012748239062002498,4.278865921516939,-0.022362354068288206,-0.003187780813144983,0.007158018017111898
2720,"(30, 92)",1,1,0.2,0.1111111111111111,0.2,0.2,0.2,0.04,25,0.40242960438184466,0.08333333333333333,0.002020759896085554,0.025893766716165778,1.9130282605359412,-0.007995517379258967,-0.006557720529898248,0.007597839139692702
2808,"(31, 108)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0007000312535973292,0.0015343467134286792,1.453137913041375,-0.023460334038424284,-0.00968754169189517,0.005147974957576462
3031,"(34, 107)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.00010075090217701628,0.000918700202018115,0.6862985643662007,-0.02310314877957436,-0.019126684878869944,0.0037734586485112806
3247,"(38, 40)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0002717167408876753,0.000832139677583922,1.2897963139132265,-0.022148412444403267,-0.010539193708765049,0.00463425656545646
3257,"(38, 51)",1,2,0.14824986333222023,0.06451612903225806,0.12121212121212122,0.2857142857142857,0.07692307692307693,0.01098901098901099,182,0.6985518518396971,0.12272727272727274,0.007971907122452387,0.007987766581239456,4.8511079463407185,-0.0029572408069845546,-0.002972593097343994,0.00802826865500826
4018,"(50, 53)",1,3,0.3721042037676254,0.2,0.3333333333333333,0.6,0.23076923076923078,0.046153846153846156,65,1.2952511284415467,0.2976190476190476,0.0073056824565124814,0.030898747797799192,3.2629282422194485,0.03631178328756692,-0.004539960366852633,0.011341637791558033
4066,"(50, 104)",1,3,0.20180183819889375,0.1111111111111111,0.2,0.23076923076923078,0.17647058823529413,0.013574660633484163,221,1.1834281990118765,0.24444444444444444,0.009553147013926379,0.00936220792345647,6.236728731967791,-0.0065804299884255,-0.0022254707680650207,0.008089691754126452
4252,"(54, 70)",1,2,0.18257418583505536,0.1,0.18181818181818182,0.2,0.16666666666666666,0.016666666666666666,120,0.8894140952166705,0.2111111111111111,0.006523749187020453,0.011664722541994058,4.801462778435692,0.018591204853794938,-0.003005621909536703,0.009331676113148122
4868,"(66, 102)",1,2,0.3086066999241838,0.18181818181818182,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.047619047619047616,42,0.5582714737316514,0.05606060606060606,0.00605182850938013,0.032678365370370915,2.9805122468615353,0.0022783360016365465,-0.005074426600516511,0.008271529216375416
4896,"(67, 87)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0005834007469160593,0.0013030844621617348,1.4978482477748205,-0.02078004357340309,-0.010018739698455669,0.005199914456473902
4924,"(68, 73)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0013376135855239508,0.0010432947223699925,3.198516946235147,-0.016977682632350985,-0.004371813686598837,0.006555330974222643
4934,"(68, 84)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0012278051040971632,0.000953316041942346,2.7975102123262854,-0.02603498995236758,-0.004918290397423688,0.005792638119964495
5087,"(72, 80)",1,1,0.1543033499620919,0.08333333333333333,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.023809523809523808,42,0.26425736993644544,0.022727272727272728,0.003225344198598768,0.016540373316349714,2.8212914976281387,-0.016083726541350086,-0.0050744266005165115,0.006540482759117196
5191,"(75, 76)",1,2,0.20100756305184242,0.1111111111111111,0.2,0.2222222222222222,0.18181818181818182,0.020202020202020204,99,0.8035638549721068,0.16666666666666669,0.004607629184220624,0.013269212852168448,4.067624694359727,-0.010064763186224816,-0.0033119800656051792,0.007741262033020033
5325,"(79, 81)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0008870738225439731,0.0008166199521710403,2.713884146869748,-0.01982323481762027,-0.004769251294471457,0.006243859848798227
5583,"(88, 106)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0006823319146638412,0.0014557699568495909,1.9389427461166793,-0.01746534894289136,-0.007377435596135533,0.005613463218342437
120,"(1, 19)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0020373174859863604,0.0,2.9444181415301123,-0.011656514919872345,-0.005040994870106072,0.007115093371470064
129,"(1, 28)",1,1,0.08703882797784893,0.045454545454545456,0.08695652173913043,0.09090909090909091,0.08333333333333333,0.007575757575757576,132,0.26425736993644544,0.022727272727272728,0.0043040316688585,0.0,4.471299331390377,-0.0433814456385039,-0.0030193458857405604,0.0062202925273627235
149,"(1, 51)",1,3,0.19738550848793068,0.10344827586206896,0.1875,0.2727272727272727,0.14285714285714285,0.012987012987012988,231,0.9343872278463591,0.1264139086719732,0.011414235800138272,0.0,5.7577279728096515,-0.02141944043827834,-0.002400473747669544,0.007619150144263409
224,"(2, 31)",1,4,0.2271847336988259,0.10810810810810811,0.1951219512195122,0.4,0.12903225806451613,0.012903225806451613,310,1.446237722954356,0.26583504215083165,0.015815506147599134,0.0,6.4241926603453665,-0.010713902730817605,-0.0022918232725986534,0.008177842621946853
227,"(2, 34)",1,3,0.21997067253202995,0.08823529411764706,0.16216216216216217,0.5,0.0967741935483871,0.016129032258064516,186,0.9825873539407766,0.14726939726939728,0.010888661150611757,0.0,3.9201784083878413,-0.035593337177304306,-0.0034470512636645637,0.007152905094597713
330,"(3, 51)",1,2,0.1543033499620919,0.07407407407407407,0.13793103448275862,0.25,0.09523809523809523,0.011904761904761904,168,0.6701298579099136,0.10368663594470046,0.007724423388386455,0.0,4.6962728747608,-0.021074591467706186,-0.0029912153340100884,0.007376004363894214
518,"(5, 32)",1,2,0.2721655269759087,0.15384615384615385,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.037037037037037035,54,0.9856048903809271,0.2727272727272727,0.005618193070550093,0.0,3.098096801264779,0.033582190773703426,-0.004813449962774816,0.010868174565793988
596,"(6, 7)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0008321919735724817,0.0,2.25660508032289,-0.01485738937421353,-0.006257484951607014,0.006290918181538394
639,"(6, 51)",1,1,0.1091089451179962,0.041666666666666664,0.08,0.25,0.047619047619047616,0.011904761904761904,84,0.45511961331341866,0.1111111111111111,0.0027815240585043442,0.0,2.6779270693818757,-0.021639275163181648,-0.005157267817258793,0.006712169223539925
769,"(7, 87)",1,2,0.2222222222222222,0.125,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.024691358024691357,81,0.6666869743182902,0.10606060606060605,0.006305845190291147,0.0,3.9556640504695446,0.002369858593637396,-0.0038507599702198715,0.008402405757556814
901,"(9, 17)",1,6,0.23354968324845687,0.11320754716981132,0.2033898305084746,0.4,0.13636363636363635,0.00909090909090909,660,2.3666708490298523,0.48348461574268026,0.02070519664762913,0.0,8.634930876923884,-0.040076954472714046,-0.0015490557152930007,0.007611599411991514
963,"(9, 89)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0010598527573387644,0.0,3.094820054519917,-0.06047336562641139,-0.004043297968730909,0.00450838548443187
1023,"(10, 50)",1,1,0.17407765595569785,0.07692307692307693,0.14285714285714285,0.3333333333333333,0.09090909090909091,0.030303030303030304,33,0.45511961331341866,0.1111111111111111,0.0024851423477519536,0.0,2.0476007265457628,-4.597874688084615e-05,-0.007351450852238015,0.00828750843271441
1264,"(12, 104)",1,2,0.1529438225803745,0.07692307692307693,0.14285714285714285,0.2222222222222222,0.10526315789473684,0.011695906432748537,171,0.6812897613606917,0.11363636363636365,0.008454435443862221,0.0,5.328658323796369,-0.005438616488911741,-0.0028374020833199353,0.008033504605928945
1272,"(13, 14)",1,2,0.26967994498529685,0.14285714285714285,0.25,0.4,0.18181818181818182,0.03636363636363636,55,1.1744965965632828,0.356060606060606,0.005349340732866618,0.0,3.1214633616944663,0.04156842625487533,-0.00504099487010609,0.011265957734095411
1473,"(15, 38)",1,3,0.3418817293789138,0.2,0.3333333333333333,0.42857142857142855,0.2727272727272727,0.03896103896103896,77,1.0590002551449729,0.18646996278575226,0.008061932696875591,0.0,3.821566151348567,0.00797575153927388,-0.0040507994491923984,0.009099395697087091
1641,"(17, 35)",1,2,0.15075567228888181,0.043478260869565216,0.08333333333333333,0.5,0.045454545454545456,0.011363636363636364,176,0.7420528762769533,0.13596491228070173,0.006949345878344602,0.0,3.2393596865129264,-0.024480262622691155,-0.004725932690724454,0.0071544388376623275
1642,"(17, 36)",1,5,0.3077287274483318,0.1111111111111111,0.2,0.8333333333333334,0.11363636363636363,0.01893939393939394,264,1.8360411295687618,0.33798197024003473,0.016312673982273675,0.0,4.672405507205522,0.0037179343547420174,-0.0032818977018919553,0.00853926951632745
1652,"(17, 50)",1,7,0.3181818181818182,0.14583333333333334,0.2545454545454545,0.6363636363636364,0.1590909090909091,0.014462809917355372,484,3.0029493889141863,0.6935587521326061,0.022806420913527747,0.0,7.6411097769332645,0.013326440685133296,-0.001969138621135191,0.009024718909193154
1673,"(17, 80)",1,3,0.1846372364689991,0.06382978723404255,0.12,0.5,0.06818181818181818,0.011363636363636364,264,1.186580790980885,0.24656084656084654,0.010234753584321256,0.0,4.528965220480455,-0.015570882800882216,-0.0032818977018919727,0.007736636919550233
1775,"(19, 20)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0006876044225576977,0.0,1.9050361231873068,0.004424952846311647,-0.007797788939695298,0.007653649663461944
1776,"(19, 21)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0020719369648488427,0.0,2.8956209872922756,-0.014538529336503906,-0.005391063958307881,0.006782228978447852
1777,"(19, 23)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.001429324822222104,0.0,2.5326354458524785,-0.012463712207156726,-0.005941172525482152,0.006689690020480784
2394,"(26, 68)",1,1,0.10050378152592121,0.05263157894736842,0.1,0.1111111111111111,0.09090909090909091,0.010101010101010102,99,0.3284587387530511,0.047619047619047616,0.005197227889590995,0.0,4.357542720808824,-0.013596889561374408,-0.003500690882018107,0.0074651516263120965
2405,"(26, 80)",1,1,0.13608276348795434,0.07142857142857142,0.13333333333333333,0.16666666666666666,0.1111111111111111,0.018518518518518517,54,0.30341307554227914,0.037037037037037035,0.0034148263504593353,0.0,3.156467678619968,-0.013144604751849287,-0.004813449962774892,0.0071485108352601625
2781,"(31, 79)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.00254996368029004,0.0,4.317560271198791,-0.023488421176430303,-0.0031768769754314235,0.0069231220436178605
2955,"(33, 107)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.00010114841306458182,0.0,0.6723082060531549,-0.016198995720348584,-0.02166052483248699,0.004086635344919681
3048,"(35, 51)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0019791139989956195,0.0,2.96212457890066,-0.01735438191732854,-0.0051572678172588,0.006813576450371434
3187,"(37, 47)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.000666604248028319,0.0,2.3370060361222396,-0.01340682084308531,-0.006257484951607343,0.006395258624331453
3247,"(38, 41)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.001919428086372848,0.0,3.0833157199014742,-0.014659249679528105,-0.004950977104568452,0.006722403977172151
3378,"(39, 103)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0012693447955266443,0.0,2.3746247891053462,-0.014881271890295351,-0.00649815744974609,0.006497006096127532
3569,"(42, 90)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.38647265303776,-0.04775488171376071,0.0,0.0
3607,"(43, 63)",1,1,0.09622504486493763,0.03333333333333333,0.06451612903225806,0.25,0.037037037037037035,0.009259259259259259,108,0.36926937306885504,0.06666666666666667,0.0030060296176954012,0.0,2.326199641622468,-0.04974817282943888,-0.004973898294867382,0.005768267935851683
3703,"(44, 102)",1,1,0.1543033499620919,0.08333333333333333,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.023809523809523808,42,0.26425736993644544,0.022727272727272728,0.004233554715572406,0.0,2.9414364487330453,-0.00041531367981504594,-0.005363558529949161,0.008097907021420249
4021,"(50, 51)",1,4,0.2631806779839076,0.14285714285714285,0.25,0.36363636363636365,0.19047619047619047,0.017316017316017316,231,1.5151207164746125,0.2917208239788885,0.012844705164375315,0.0,6.248382818957353,0.006863852951911082,-0.0024004737476695523,0.008833659661051737
4068,"(50, 102)",1,2,0.2279211529192759,0.125,0.2222222222222222,0.2857142857142857,0.18181818181818182,0.025974025974025976,77,0.7463262895333811,0.14336917562724014,0.006253652745032665,0.0,3.8040435877781302,0.007198048531940772,-0.004050799449192369,0.008867735058779502
4088,"(51, 66)",1,2,0.1781741612749496,0.08,0.14814814814814814,0.3333333333333333,0.09523809523809523,0.015873015873015872,126,0.5554640461564079,0.05498533724340176,0.008713506513449891,0.0,4.21678895452206,-0.0037155498565544075,-0.0037132328284263426,0.007995061850642063
4125,"(51, 106)",1,1,0.09759000729485333,0.04,0.07692307692307693,0.2,0.047619047619047616,0.009523809523809525,105,0.45511961331341866,0.1111111111111111,0.0028873852266392704,0.0,3.2795761031935347,-0.019598446687059762,-0.0042908468239593245,0.0069503874123129335
4234,"(53, 102)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0012659478292738969,0.0,2.5648236766517125,-0.01117652879725755,-0.00594117252548214,0.006898784130279895
4552,"(59, 104)",1,1,0.06622661785325219,0.03333333333333333,0.06451612903225806,0.08333333333333333,0.05263157894736842,0.0043859649122807015,228,0.3789231816899512,0.07142857142857142,0.007334590136028552,0.0,6.396622422906889,-0.0003444524989286377,-0.002356057087042444,0.00821389103435904
4891,"(67, 76)",1,0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0008794231530790404,0.0,2.1363171326250434,-0.021340871685148498,-0.0073514508522380066,0.00575065636165013
5397,"(81, 98)",1,1,0.22360679774997896,0.125,0.2222222222222222,0.25,0.2,0.05,20,0.30341307554227914,0.037037037037037035,0.0026898187525418627,0.0,1.9890445668170678,-0.010886036361698298,-0.007797788939695309,0.006939288055868162
114,"(1, 9)",1,2,0.16329931618554522,0.08695652173913043,0.16,0.2,0.13333333333333333,0.013333333333333334,150,0.5596715153872331,0.05670498084291188,0.008055898704173014,0.0,4.955713775542242,-0.013173872343305987,-0.0029003109504207635,0.0077362770287041855
119,"(1, 14)",1,1,0.1,0.05263157894736842,0.1,0.1,0.1,0.01,100,0.2969742043733701,0.034482758620689655,0.004360635037689462,0.0,4.190208040571307,-0.010636054037991246,-0.003480373140504961,0.007434046082833955
122,"(1, 18)",1,1,0.1,0.05263157894736842,0.1,0.1,0.1,0.01,100,0.30692767643013485,0.038461538461538464,0.004887070732026425,0.0,4.22031630638579,-0.00691012019549097,-0.0034803731405049177,0.008243158726458588
